"ENTITY_CD","ENTITY_NAME","YEAR","NUM_ELL","PER_ELL","NUM_AM_IND","PER_AM_IND","NUM_BLACK","PER_BLACK","NUM_HISP","PER_HISP","NUM_ASIAN","PER_ASIAN","NUM_WHITE","PER_WHITE","NUM_Multi","PER_Multi","NUM_SWD","PER_SWD","NUM_FEMALE","PER_FEMALE","NUM_MALE","PER_MALE","NUM_ECDIS","PER_ECDIS","NUM_MIGRANT","PER_MIGRANT","NUM_HOMELESS","PER_HOMELESS","NUM_FOSTER","PER_FOSTER","NUM_ARMED","PER_ARMED"
"571000010019","CORNING PAINTED POST HIGH SCHOOL LEARNING CENTER","2018","0","0","0","0","1","4","0","0","0","0","22","96","0","0",2,9,17,74,6,26,11,48,0,0,0,0,1,4,0,0
"571000010020","CORNING-PAINTED POST MIDDLE SCHOOL","2018","8","1","4","0","14","1","30","3","31","3","858","88","36","4",191,20,442,45,531,55,418,43,0,0,5,1,3,0,0,0
"571502060000","CANISTEO-GREENWOOD CSD","2018","2","0","1","0","10","1","16","2","9","1","908","95","12","1",144,15,464,49,492,51,532,56,5,1,9,1,2,0,0,0
"571502060001","CANISTEO-GREENWOOD HIGH SCHOOL","2018","0","0","1","0","2","1","5","1","2","1","369","97","2","1",55,14,179,47,202,53,183,48,2,1,2,1,1,0,0,0
"571502060002","CANISTEO-GREENWOOD ELEMENTARY/MIDDLE SCHOOL","2018","2","0","0","0","8","1","11","2","7","1","539","94","10","2",89,15,285,50,290,50,349,61,3,1,7,1,1,0,0,0
"571800010000","HORNELL CITY SCHOOL DISTRICT","2018","20","1","3","0","62","4","38","2","8","0","1444","89","73","4",260,16,804,49,824,51,948,58,0,0,33,2,1,0,0,0
"571800010001","HORNELL INTERMEDIATE SCHOOL","2018","3","1","0","0","15","4","4","1","1","0","329","90","16","4",58,16,178,49,187,51,221,61,0,0,7,2,0,0,0,0
"571800010002","BRYANT SCHOOL","2018","8","3","0","0","9","4","8","3","1","0","202","87","13","6",36,15,126,54,107,46,150,64,0,0,6,3,0,0,0,0
"571800010006","HORNELL SENIOR HIGH SCHOOL","2018","4","1","2","0","31","4","20","3","5","1","698","89","30","4",133,17,382,49,404,51,422,54,0,0,15,2,0,0,0,0
"571800010007","NORTH HORNELL SCHOOL","2018","5","2","1","0","7","3","6","2","1","0","215","88","14","6",33,14,118,48,126,52,155,64,0,0,5,2,1,0,0,0
"571901040000","ARKPORT CENTRAL SCHOOL DISTRICT","2018","5","1","2","0","1","0","17","4","3","1","419","94","4","1",49,11,220,49,226,51,174,39,0,0,0,0,1,0,0,0
"571901040004","ARKPORT CENTRAL SCHOOL","2018","5","1","2","0","1","0","17","4","3","1","419","94","4","1",49,11,220,49,226,51,174,39,0,0,0,0,1,0,0,0
"572301040000","PRATTSBURGH CENTRAL SCHOOL DISTRICT","2018","0","0","1","0","8","2","2","1","1","0","322","93","13","4",63,18,186,54,161,46,202,58,0,0,0,0,0,0,0,0
"572301040001","PRATTSBURGH CENTRAL SCHOOL","2018","0","0","1","0","8","2","2","1","1","0","322","93","13","4",63,18,186,54,161,46,202,58,0,0,0,0,0,0,0,0
"572702040000","JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT","2018","0","0","2","0","3","1","2","0","3","1","431","98","0","0",79,18,210,48,231,52,248,56,0,0,0,0,1,0,0,0
"572702040001","JASPER-TROUPSBURG ELEMENTARY SCHOOL","2018","0","0","2","1","2","1","1","0","0","0","212","98","0","0",51,24,96,44,121,56,131,60,0,0,0,0,0,0,0,0
"572702040002","JASPER-TROUPSBURG JUNIOR-SENIOR HIGH SCHOOL","2018","0","0","0","0","1","0","1","0","3","1","219","98","0","0",28,13,114,51,110,49,117,52,0,0,0,0,1,0,0,0
"572901040000","HAMMONDSPORT CENTRAL SCHOOL DISTRICT","2018","0","0","0","0","3","1","9","2","2","0","406","91","24","5",48,11,221,50,223,50,247,56,0,0,5,1,1,0,0,0
"572901040002","GLENN CURTISS MEMORIAL SCHOOL","2018","0","0","0","0","2","1","4","2","0","0","209","89","19","8",27,12,119,51,115,49,143,61,0,0,3,1,0,0,0,0
"572901040004","HAMMONDSPORT JUNIOR-SENIOR HIGH SCHOOL","2018","0","0","0","0","1","0","5","2","2","1","197","94","5","2",21,10,102,49,108,51,104,50,0,0,2,1,1,0,0,0
"573002040000","WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT","2018","2","0","0","0","11","1","6","0","6","0","1217","97","16","1",147,12,608,48,648,52,726,58,0,0,10,1,0,0,0,0
"573002040001","WAYLAND-COHOCTON HIGH SCHOOL","2018","1","0","0","0","7","2","4","1","2","1","376","96","2","1",43,11,178,46,213,54,225,58,0,0,4,1,0,0,0,0
"573002040002","WAYLAND ELEMENTARY SCHOOL","2018","0","0","0","0","0","0","2","1","2","1","281","96","9","3",31,11,152,52,142,48,164,56,0,0,0,0,0,0,0,0
"573002040003","WAYLAND-COHOCTON MIDDLE SCHOOL","2018","1","0","0","0","4","1","0","0","2","1","371","97","5","1",54,14,188,49,194,51,223,58,0,0,3,1,0,0,0,0
"573002040004","COHOCTON ELEMENTARY SCHOOL","2018","0","0","0","0","0","0","0","0","0","0","189","100","0","0",19,10,90,48,99,52,114,60,0,0,3,2,0,0,0,0
"580101030000","BABYLON UNION FREE SCHOOL DISTRICT","2018","33","2","1","0","46","3","207","13","65","4","1236","78","33","2",203,13,807,51,781,49,279,18,0,0,12,1,0,0,0,0
"580101030001","BABYLON MEMORIAL GRADE SCHOOL","2018","7","1","0","0","12","2","65","13","24","5","367","76","14","3",49,10,229,48,253,52,85,18,0,0,3,1,0,0,0,0
"580101030002","BABYLON JUNIOR-SENIOR HIGH SCHOOL","2018","12","2","1","0","23","3","95","12","26","3","628","80","13","2",115,15,413,53,373,47,152,19,0,0,6,1,0,0,0,0
"580101030003","BABYLON ELEMENTARY SCHOOL","2018","14","4","0","0","11","3","47","15","15","5","241","75","6","2",39,12,165,52,155,48,42,13,0,0,3,1,0,0,0,0
"580102030000","WEST BABYLON UNION FREE SCHOOL DISTRICT","2018","186","5","3","0","287","8","906","24","155","4","2346","62","64","2",681,18,1890,50,1871,50,1616,43,0,0,131,3,11,0,0,0
"580102030001","FOREST AVENUE SCHOOL","2018","29","9","0","0","45","15","110","35","11","4","135","44","9","3",57,18,164,53,146,47,150,48,0,0,8,3,0,0,0,0
"580102030002","JOHN F KENNEDY SCHOOL","2018","3","1","0","0","15","4","57","16","9","3","265","74","11","3",58,16,172,48,185,52,99,28,0,0,9,3,0,0,0,0
"580102030004","SANTAPOGUE SCHOOL","2018","23","7","1","0","29","9","101","32","8","3","178","56","2","1",43,13,161,50,158,50,129,40,0,0,8,3,3,1,0,0
"580102030005","SOUTH BAY SCHOOL","2018","16","6","0","0","13","5","70","25","14","5","177","62","11","4",71,25,149,52,136,48,113,40,0,0,14,5,1,0,0,0
"580102030006","TOOKER AVENUE SCHOOL","2018","32","10","0","0","27","9","99","32","13","4","158","51","10","3",57,19,163,53,144,47,158,51,0,0,7,2,1,0,0,0
"580102030007","WEST BABYLON JUNIOR HIGH SCHOOL","2018","34","4","1","0","73","8","206","22","47","5","596","64","15","2",186,20,457,49,481,51,412,44,0,0,40,4,3,0,0,0
"580102030008","WEST BABYLON SENIOR HIGH SCHOOL","2018","49","4","1","0","85","7","263","21","53","4","837","67","6","0",209,17,624,50,621,50,555,45,0,0,45,4,3,0,0,0
"580103030000","NORTH BABYLON UNION FREE SCHOOL DISTRICT","2018","269","6","13","0","1076","23","1251","27","258","6","1875","41","122","3",721,16,2240,49,2355,51,2119,46,0,0,68,1,11,0,0,0
"580103030001","BELMONT ELEMENTARY SCHOOL","2018","43","10","2","0","71","17","136","32","20","5","176","41","23","5",75,18,215,50,213,50,207,48,0,0,3,1,0,0,0,0
"580103030002","ROBERT MOSES MIDDLE SCHOOL","2018","39","4","3","0","289","27","279","26","56","5","435","40","20","2",180,17,548,51,534,49,493,46,0,0,16,1,2,0,0,0
"580103030003","PARLIAMENT PLACE SCHOOL","2018","58","12","3","1","100","21","150","32","38","8","164","35","17","4",43,9,230,49,242,51,243,51,0,0,3,1,2,0,0,0
"580103030006","WOODS ROAD ELEMENTARY SCHOOL","2018","15","4","0","0","88","22","105","27","24","6","160","41","17","4",63,16,187,47,207,53,169,43,0,0,6,2,0,0,0,0
"580103030008","NORTH BABYLON HIGH SCHOOL","2018","67","5","3","0","366","25","359","24","75","5","647","44","20","1",251,17,682,46,788,54,656,45,0,0,28,2,5,0,0,0
"580103030009","MARION G VEDDER ELEMENTARY SCHOOL","2018","21","6","0","0","81","23","107","30","22","6","138","38","11","3",50,14,182,51,177,49,177,49,0,0,4,1,1,0,0,0
"580103030010","WILLIAM E DELUCA JR ELEMENTARY SCHOOL","2018","26","7","2","1","81","21","115","29","23","6","155","40","14","4",59,15,196,50,194,50,174,45,0,0,8,2,1,0,0,0
"580104030000","LINDENHURST UNION FREE SCHOOL DISTRICT","2018","289","5","7","0","154","3","1402","24","186","3","4046","69","71","1",984,17,2861,49,3005,51,2287,39,0,0,52,1,4,0,0,0
"580104030001","ALBANY AVENUE SCHOOL","2018","46","11","0","0","9","2","127","30","12","3","269","64","2","0",49,12,218,52,201,48,166,40,0,0,6,1,2,0,0,0
"580104030002","ALLEGHANY AVENUE SCHOOL","2018","9","3","0","0","9","3","66","21","4","1","235","73","7","2",128,40,139,43,182,57,128,40,0,0,5,2,0,0,0,0
"580104030003","DANIEL STREET SCHOOL","2018","44","8","1","0","12","2","117","22","17","3","376","71","10","2",82,15,248,47,285,53,191,36,0,0,5,1,0,0,0,0
"580104030005","HARDING AVENUE SCHOOL","2018","3","1","0","0","5","2","56","18","2","1","241","78","6","2",39,13,157,51,153,49,96,31,0,0,6,2,0,0,0,0
"580104030008","WILLIAM RALL SCHOOL","2018","57","10","0","0","22","4","199","35","23","4","308","55","12","2",63,11,299,53,265,47,253,45,0,0,8,1,0,0,0,0
"580104030009","WEST GATES AVENUE SCHOOL","2018","19","6","1","0","5","2","69","21","13","4","238","71","7","2",39,12,169,51,164,49,111,33,0,0,1,0,0,0,0,0
"580104030010","LINDENHURST SENIOR HIGH SCHOOL","2018","67","3","3","0","61","3","454","23","69","3","1413","70","10","0",341,17,960,48,1050,52,789,39,0,0,12,1,1,0,0,0
"580104030011","LINDENHURST MIDDLE SCHOOL","2018","44","3","2","0","31","2","314","23","46","3","966","70","17","1",243,18,671,49,705,51,553,40,0,0,9,1,1,0,0,0
"580105030000","COPIAGUE UNION FREE SCHOOL DISTRICT","2018","840","17","1","0","1104","22","2991","60","96","2","693","14","74","1",659,13,2449,49,2510,51,3598,73,0,0,156,3,15,0,5,0
"580105030001","DEAUVILLE GARDENS EAST ELEMENTARY SCHOOL","2018","39","10","1","0","78","21","217","58","4","1","66","18","9","2",46,12,179,48,196,52,267,71,0,0,16,4,2,1,0,0
"580105030002","GREAT NECK ROAD ELEMENTARY SCHOOL","2018","122","20","0","0","124","20","399","64","12","2","73","12","13","2",86,14,328,53,293,47,458,74,0,0,17,3,5,1,1,0
"580105030004","SUSAN E WILEY SCHOOL","2018","223","24","0","0","172","19","577","63","21","2","126","14","20","2",71,8,451,49,465,51,670,73,0,0,28,3,0,0,3,0
"580105030005","WALTER G O'CONNELL COPIAGUE HIGH SCHOOL","2018","255","16","0","0","402","25","939","58","32","2","222","14","13","1",239,15,786,49,822,51,1134,71,0,0,46,3,4,0,0,0
"580105030006","COPIAGUE MIDDLE SCHOOL","2018","165","15","0","0","261","24","647","59","22","2","146","13","15","1",162,15,517,47,574,53,811,74,0,0,35,3,3,0,1,0
"580105030007","DEAUVILLE GARDENS WEST ELEMENTARY SCHOOL","2018","36","10","0","0","67","19","212","61","5","1","60","17","4","1",55,16,188,54,160,46,258,74,0,0,14,4,1,0,0,0
"580106030000","AMITYVILLE UNION FREE SCHOOL DISTRICT","2018","654","22","12","0","1176","40","1517","52","29","1","125","4","82","3",425,14,1349,46,1592,54,2360,80,0,0,162,6,14,0,0,0
"580106030001","NORTHEAST SCHOOL","2018","77","33","2","1","84","36","124","54","3","1","8","3","10","4",17,7,102,44,129,56,166,72,0,0,10,4,1,0,0,0
"580106030002","NORTHWEST ELEMENTARY SCHOOL","2018","155","24","2","0","226","35","373","57","9","1","22","3","21","3",81,12,316,48,337,52,544,83,0,0,33,5,2,0,0,0
"580106030003","PARK AVENUE SCHOOL","2018","140","20","3","0","271","39","360","52","4","1","32","5","18","3",100,15,301,44,387,56,581,84,0,0,39,6,6,1,0,0
"580106030004","EDMUND W MILES MIDDLE SCHOOL","2018","126","20","3","0","239","39","323","52","4","1","30","5","18","3",104,17,279,45,338,55,509,82,0,0,39,6,3,0,0,0
"580106030005","AMITYVILLE MEMORIAL HIGH SCHOOL","2018","156","21","2","0","356","47","337","45","9","1","33","4","15","2",123,16,351,47,401,53,560,74,0,0,41,5,2,0,0,0
"580107030000","DEER PARK UNION FREE SCHOOL DISTRICT","2018","234","6","4","0","760","19","973","25","467","12","1646","42","113","3",680,17,1938,49,2025,51,1818,46,0,0,50,1,12,0,0,0
"580107030001","MAY MOORE PRIMARY SCHOOL","2018","38","10","0","0","75","19","115","29","43","11","145","37","14","4",85,22,195,50,197,50,181,46,0,0,1,0,2,1,0,0
"580107030004","JOHN QUINCY ADAMS PRIMARY SCHOOL","2018","35","9","0","0","75","19","103","26","60","15","142","36","14","4",84,21,204,52,190,48,178,45,0,0,8,2,4,1,0,0
"580107030007","DEER PARK HIGH SCHOOL","2018","59","4","1","0","248","18","315","23","146","11","646","47","21","2",213,15,658,48,719,52,604,44,0,0,19,1,1,0,0,0
"580107030008","JOHN F KENNEDY INTERMEDIATE SCHOOL","2018","59","7","1","0","179","20","224","25","115","13","336","38","36","4",161,18,456,51,435,49,423,47,0,0,10,1,2,0,0,0
"580107030009","ROBERT FROST MIDDLE SCHOOL","2018","43","5","2","0","183","20","216","24","103","11","377","41","28","3",137,15,425,47,484,53,432,48,0,0,12,1,3,0,0,0
"580109020000","WYANDANCH UNION FREE SCHOOL DISTRICT","2018","833","31","0","0","1185","44","1432","54","10","0","33","1","12","0",473,18,1321,49,1351,51,2549,95,0,0,157,6,0,0,0,0
"580109020001","MARTIN LUTHER KING ELEMENTARY SCHOOL","2018","251","38","0","0","288","43","362","54","2","0","7","1","6","1",100,15,341,51,324,49,647,97,0,0,45,7,0,0,0,0
"580109020003","WYANDANCH MEMORIAL HIGH SCHOOL","2018","209","27","0","0","356","47","390","51","5","1","9","1","3","0",157,21,374,49,389,51,712,93,0,0,45,6,0,0,0,0
"580109020004","MILTON L OLIVE MIDDLE SCHOOL","2018","165","21","0","0","353","45","421","53","3","0","8","1","2","0",148,19,380,48,407,52,750,95,0,0,47,6,0,0,0,0
"580109020006","LA FRANCIS HARDIMAN ELEMENTARY SCHOOL","2018","208","46","0","0","188","41","259","57","0","0","9","2","1","0",68,15,226,49,231,51,440,96,0,0,20,4,0,0,0,0
"580201060000","THREE VILLAGE CENTRAL SCHOOL DISTRICT","2018","78","1","10","0","79","1","372","6","638","10","4916","80","116","2",872,14,2995,49,3136,51,603,10,0,0,19,0,0,0,0,0
"580201060003","ARROWHEAD ELEMENTARY SCHOOL","2018","2","0","0","0","8","1","50","8","61","10","458","77","14","2",135,23,273,46,318,54,73,12,0,0,5,1,0,0,0,0
"580201060004","NASSAKEAG ELEMENTARY SCHOOL","2018","48","9","0","0","11","2","54","10","115","21","362","66","9","2",50,9,284,52,267,48,41,7,0,0,1,0,0,0,0,0
"580201060005","WARD MELVILLE SENIOR HIGH SCHOOL","2018","13","1","5","0","31","2","73","4","171","10","1472","84","8","0",217,12,832,47,928,53,188,11,0,0,8,0,0,0,0,0
"580201060006","WILLIAM SIDNEY MOUNT SCHOOL","2018","0","0","0","0","4","1","42","9","67","14","340","71","23","5",50,11,258,54,218,46,48,10,0,0,0,0,0,0,0,0
"580201060007","SETAUKET ELEMENTARY SCHOOL","2018","0","0","2","0","8","1","45","7","30","5","520","83","19","3",127,20,287,46,337,54,40,6,0,0,2,0,0,0,0,0
"580201060008","MINNESAUKE ELEMENTARY SCHOOL","2018","0","0","0","0","3","1","43","7","33","6","487","82","27","5",65,11,312,53,281,47,53,9,0,0,2,0,0,0,0,0
"580201060009","PAUL J GELINAS JUNIOR HIGH SCHOOL","2018","0","0","0","0","1","0","32","4","69","9","673","86","9","1",116,15,381,49,403,51,66,8,0,0,1,0,0,0,0,0
"580201060010","ROBERT CUSHMAN MURPHY JUNIOR HIGH SCHOOL","2018","15","2","3","0","13","2","33","4","92","12","604","80","7","1",112,15,368,49,384,51,94,13,0,0,0,0,0,0,0,0
"580203020000","BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT","2018","266","7","10","0","92","2","1150","31","113","3","2313","62","73","2",571,15,1902,51,1849,49,1315,35,0,0,21,1,0,0,0,0
"580203020001","TERRYVILLE ROAD SCHOOL","2018","33","7","2","0","15","3","161","34","15","3","276","58","10","2",88,18,247,52,232,48,203,42,0,0,5,1,0,0,0,0
"580203020002","NORWOOD AVENUE SCHOOL","2018","21","6","3","1","5","1","114","32","8","2","211","60","13","4",47,13,182,51,172,49,96,27,0,0,0,0,0,0,0,0
"580203020004","JOHN F KENNEDY MIDDLE SCHOOL","2018","36","4","1","0","29","3","245","29","23","3","529","63","19","2",145,17,404,48,442,52,306,36,0,0,4,0,0,0,0,0
"580203020005","CLINTON AVENUE SCHOOL","2018","61","13","2","0","10","2","175","38","16","4","243","53","11","2",72,16,242,53,215,47,188,41,0,0,7,2,0,0,0,0
"580203020007","BOYLE ROAD ELEMENTARY SCHOOL","2018","4","1","1","0","6","2","85","25","10","3","231","68","9","3",37,11,192,56,150,44,85,25,0,0,2,1,0,0,0,0
"580203020008","COMSEWOGUE HIGH SCHOOL","2018","111","9","1","0","27","2","370","29","41","3","823","65","11","1",182,14,635,50,638,50,437,34,0,0,3,0,0,0,0,0
"580205060000","SACHEM CENTRAL SCHOOL DISTRICT","2018","321","2","24","0","351","3","1926","15","792","6","9662","74","262","2",2209,17,6450,50,6567,50,3431,26,0,0,175,1,18,0,0,0
"580205060002","GRUNDY AVENUE SCHOOL","2018","0","0","0","0","8","2","90","17","13","2","398","76","13","2",90,17,235,45,287,55,108,21,0,0,2,0,1,0,0,0
"580205060003","HIAWATHA SCHOOL","2018","41","7","1","0","21","4","130","23","65","11","329","58","24","4",95,17,278,49,292,51,198,35,0,0,11,2,2,0,0,0
"580205060004","LYNWOOD AVENUE SCHOOL","2018","60","10","2","0","22","4","146","24","40","7","366","61","22","4",94,16,288,48,310,52,226,38,0,0,9,2,1,0,0,0
"580205060005","NOKOMIS SCHOOL","2018","0","0","5","1","8","1","106","19","19","3","392","72","17","3",143,26,252,46,295,54,132,24,0,0,3,1,0,0,0,0
"580205060006","WAVERLY AVENUE SCHOOL","2018","22","4","1","0","13","2","101","19","22","4","388","72","16","3",107,20,268,50,273,50,141,26,0,0,6,1,1,0,0,0
"580205060007","SAGAMORE MIDDLE SCHOOL","2018","48","4","0","0","35","3","188","18","84","8","749","70","12","1",180,17,523,49,545,51,310,29,0,0,15,1,2,0,0,0
"580205060011","SENECA MIDDLE SCHOOL","2018","3","0","3","0","19","2","131","12","50","5","862","79","22","2",185,17,549,51,538,49,248,23,0,0,3,0,3,0,0,0
"580205060012","WENONAH SCHOOL","2018","3","1","2","0","10","2","57","11","22","4","413","79","16","3",90,17,254,49,266,51,94,18,0,0,1,0,0,0,0,0
"580205060013","CAYUGA SCHOOL","2018","3","1","1","0","15","3","85","15","23","4","413","75","16","3",97,18,272,49,281,51,182,33,0,0,16,3,3,1,0,0
"580205060014","MERRIMAC SCHOOL","2018","29","7","2","0","12","3","83","19","29","7","306","69","14","3",68,15,218,49,228,51,104,23,0,0,3,1,0,0,0,0
"580205060015","CHIPPEWA ELEMENTARY SCHOOL","2018","25","4","1","0","10","2","114","20","30","5","409","70","20","3",137,23,267,46,317,54,165,28,0,0,11,2,0,0,0,0
"580205060018","TAMARAC ELEMENTARY SCHOOL","2018","0","0","0","0","11","2","64","13","29","6","394","77","11","2",89,17,265,52,244,48,92,18,0,0,6,1,1,0,0,0
"580205060019","SACHEM HIGH SCHOOL NORTH","2018","1","0","2","0","72","3","235","11","135","6","1741","79","21","1",323,15,1140,52,1066,48,583,26,0,0,35,2,2,0,0,0
"580205060020","SACHEM HIGH SCHOOL EAST","2018","86","4","2","0","65","3","284","12","157","7","1768","77","20","1",333,15,1140,50,1156,50,572,25,0,0,44,2,2,0,0,0
"580205060022","SAMOSET MIDDLE SCHOOL","2018","0","0","2","0","30","3","112","12","74","8","734","76","18","2",178,18,501,52,469,48,276,28,0,0,10,1,0,0,0,0
"580206020000","PORT JEFFERSON UNION FREE SCHOOL DISTRICT","2018","36","3","1","0","5","0","99","9","74","7","859","80","39","4",159,15,516,48,561,52,106,10,0,0,2,0,0,0,0,0
